#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
NA20321	978235	1.00000	1772750	0.99954	0.00092	0.00030	1.81219	0.01262
NA21142	1033463	1.00000	1798682	0.99952	0.00114	0.00035	1.74044	0.01070
HG01920	1200296	1.00000	1445906	0.99941	0.00078	0.00026	1.20462	0.01387
NA12778	974591	1.00000	1669826	0.99945	0.00116	0.00039	1.71336	0.01426
HG00238	952476	1.00000	1692739	0.99950	0.00104	0.00033	1.77720	0.01389
HG01707	979130	1.00000	1747742	0.99953	0.00090	0.00028	1.78499	0.01267
NA12775	977677	1.00000	1758549	0.99899	0.00681	0.00260	1.79870	0.01335
HG01948	1011678	1.00000	1855271	0.99950	0.00129	0.00043	1.83386	0.01149
HG02657	978160	1.00000	1793680	0.99947	0.00154	0.00050	1.83373	0.01361
HG01965	1009816	1.00000	1758460	0.99950	0.00096	0.00030	1.74137	0.01323
HG03202	1011695	1.00000	1625587	0.99946	0.00153	0.00054	1.60680	0.01429
HG00105	953075	1.00000	1692907	0.99946	0.00108	0.00033	1.77626	0.01434
HG04003	1023900	1.00000	1843095	0.99948	0.00383	0.00139	1.80007	0.01055
HG01507	976474	1.00000	1734447	0.99953	0.00094	0.00030	1.77623	0.01253
HG01669	975579	1.00000	1743757	0.99957	0.00100	0.00031	1.78741	0.01247
HG02667	1072239	1.00000	1599650	0.99946	0.00126	0.00046	1.49188	0.01315
HG03136	1057183	1.00000	1666238	0.99956	0.00089	0.00029	1.57611	0.01288
HG00566	1150918	1.00000	1682280	0.99948	0.00103	0.00033	1.46169	0.01025
HG03779	1002747	1.00000	1809299	0.99953	0.00103	0.00033	1.80434	0.01205
HG01883	1004495	1.00000	1785997	0.99949	0.00088	0.00029	1.77800	0.01346
HG02219	1015697	1.00000	1771134	0.99957	0.00103	0.00032	1.74376	0.01091
HG02317	995187	1.00000	1673605	0.99945	0.00093	0.00031	1.68170	0.01370
HG03871	1007761	1.00000	1791884	0.99948	0.00241	0.00085	1.77808	0.01221
HG03914	979468	1.00000	1764650	0.99948	0.00192	0.00068	1.80164	0.01340
HG04176	974253	1.00000	1748312	0.99944	0.00222	0.00077	1.79452	0.01364
NA19717	1028226	1.00000	1783247	0.99954	0.00101	0.00031	1.73429	0.01279
HG02731	969150	1.00000	1808659	0.99948	0.00138	0.00046	1.86623	0.01376
HG02325	1037567	1.00000	1725362	0.99952	0.00107	0.00036	1.66289	0.01195
NA19401	1038741	1.00000	1725091	0.99951	0.00090	0.00029	1.66075	0.01312
HG01069	1003073	1.00000	1883212	0.99959	0.00106	0.00033	1.87744	0.00901
HG01130	977624	1.00000	1829663	0.99951	0.00093	0.00029	1.87154	0.01290
HG02582	1051904	1.00000	1671744	0.99948	0.00151	0.00057	1.58926	0.01316
NA19378	999951	1.00000	1677727	0.99949	0.00075	0.00025	1.67781	0.01426
HG02793	1012532	1.00000	1790265	0.99952	0.00168	0.00058	1.76811	0.01238
HG02878	1043392	1.00000	1723377	0.99951	0.00093	0.00031	1.65171	0.01274
HG03844	1021500	1.00000	1726007	0.99939	0.00231	0.00084	1.68968	0.01321
NA12872	1011652	1.00000	1800362	0.99952	0.00122	0.00038	1.77963	0.01011
HG00589	1138009	1.00000	1647005	0.99943	0.00108	0.00034	1.44727	0.01230
HG02702	1027504	1.00000	1677123	0.99956	0.00096	0.00032	1.63223	0.01289
HG03521	1057856	1.00000	1691256	0.99948	0.00148	0.00054	1.59876	0.01257
HG02688	1008390	1.00000	1783052	0.99952	0.00117	0.00038	1.76822	0.01231
HG01808	1121595	1.00000	1659610	0.99947	0.00095	0.00031	1.47969	0.01287
HG01988	922039	1.00000	1867448	0.99953	0.00081	0.00025	2.02535	0.01269
NA19209	1072971	1.00000	1727390	0.99948	0.00081	0.00027	1.60991	0.01217
NA19438	1044445	1.00000	1733796	0.99951	0.00080	0.00027	1.66002	0.01247
NA19795	976780	1.00000	1818884	0.99951	0.00081	0.00025	1.86212	0.01291
HG00534	1123595	1.00000	1679573	0.99947	0.00088	0.00028	1.49482	0.01230
NA18748	1128357	1.00000	1685317	0.99945	0.00104	0.00033	1.49360	0.01206
HG00472	1086724	1.00000	1609447	0.99949	0.00092	0.00029	1.48101	0.01413
NA20502	999662	1.00000	1742463	0.99952	0.00101	0.00031	1.74305	0.01250
HG01441	993081	1.00000	1784645	0.99953	0.00098	0.00030	1.79708	0.01204
NA19468	1041128	1.00000	1723779	0.99953	0.00082	0.00027	1.65568	0.01245
NA20582	1004439	1.00000	1704999	0.99957	0.00134	0.00041	1.69746	0.01188
HG01133	991899	1.00000	1804658	0.99953	0.00093	0.00029	1.81940	0.01182
NA11995	964089	1.00000	1693412	0.99950	0.00088	0.00027	1.75649	0.01339
NA12763	989988	1.00000	1770517	0.99953	0.00101	0.00031	1.78842	0.01402
HG01277	997237	1.00000	1744618	0.99951	0.00093	0.00029	1.74945	0.01292
NA21103	984925	1.00000	1760754	0.99950	0.00094	0.00029	1.78770	0.01318
HG02505	988694	1.00000	1724766	0.99952	0.00081	0.00026	1.74449	0.01379
HG04100	1034149	1.00000	1850785	0.99943	0.00331	0.00122	1.78967	0.01109
HG04090	1041096	1.00000	1789904	0.99947	0.00335	0.00123	1.71925	0.01119
NA18940	1112123	1.00000	1681516	0.99950	0.00107	0.00034	1.51199	0.01253
NA19723	1008602	1.00000	1766670	0.99952	0.00099	0.00031	1.75160	0.01278
NA20505	978459	1.00000	1734377	0.99949	0.00136	0.00042	1.77256	0.01311
HG00327	1015614	1.00000	1741964	0.99950	0.00087	0.00028	1.71518	0.01202
HG01413	973263	1.00000	1834147	0.99951	0.00095	0.00030	1.88453	0.01226
HG01917	1102532	1.00000	1584899	0.99943	0.00098	0.00032	1.43751	0.01444
NA12341	1003414	1.00000	1779698	0.99957	0.00093	0.00029	1.77364	0.01196
HG00766	1111095	1.00000	1656926	0.99952	0.00087	0.00028	1.49126	0.01199
HG00154	996380	1.00000	1744558	0.99951	0.00097	0.00030	1.75090	0.01170
NA19818	980337	1.00000	1818709	0.99952	0.00108	0.00034	1.85519	0.01322
NA12777	1003141	1.00000	1712826	0.99949	0.00094	0.00031	1.70746	0.01249
HG03085	1046180	1.00000	1683347	0.99947	0.00103	0.00035	1.60904	0.01411
HG02660	1027999	1.00000	1758059	0.99945	0.00132	0.00044	1.71018	0.01298
HG01251	974299	1.00000	1780912	0.99955	0.00092	0.00028	1.82789	0.01249
HG03096	1035198	1.00000	1666160	0.99942	0.00158	0.00056	1.60951	0.01466
HG01869	1086208	1.00000	1646771	0.99949	0.00099	0.00032	1.51607	0.01324
HG01915	997067	1.00000	1726396	0.99949	0.00080	0.00026	1.73147	0.01374
HG03241	1061303	1.00000	1710199	0.99944	0.00214	0.00082	1.61141	0.01344
HG00273	1017771	1.00000	1759443	0.99953	0.00097	0.00030	1.72872	0.01122
HG00258	997386	1.00000	1802043	0.99950	0.00115	0.00036	1.80677	0.01107
HG04093	1020951	1.00000	1767653	0.99911	0.00640	0.00249	1.73138	0.01266
NA18570	1095720	1.00000	1648552	0.99946	0.00086	0.00027	1.50454	0.01351
HG01997	1109884	1.00000	1519969	0.99943	0.00085	0.00027	1.36948	0.01403
HG01776	966376	1.00000	1708887	0.99949	0.00094	0.00028	1.76835	0.01345
HG02265	1134114	1.00000	1497178	0.99934	0.00239	0.00090	1.32013	0.01380
HG01139	980523	1.00000	1853461	0.99951	0.00097	0.00030	1.89028	0.01244
HG03976	1010396	1.00000	1792248	0.99950	0.00191	0.00068	1.77381	0.01234
HG02250	1116418	1.00000	1638032	0.99949	0.00096	0.00030	1.46722	0.01335
NA20524	997231	1.00000	1770907	0.99952	0.00166	0.00057	1.77582	0.01120
HG01182	969837	1.00000	1850911	0.99947	0.00097	0.00029	1.90848	0.01246
NA20770	983699	1.00000	1779106	0.99952	0.00109	0.00035	1.80859	0.01187
HG00186	1000409	1.00000	1745353	0.99957	0.00111	0.00034	1.74464	0.01172
NA18498	1031000	1.00000	1661089	0.99955	0.00078	0.00026	1.61114	0.01406
HG03052	1041724	1.00000	1678194	0.99946	0.00164	0.00061	1.61098	0.01382
NA19055	1144995	1.00000	1697349	0.99950	0.00117	0.00039	1.48241	0.01070
NA19764	966101	1.00000	1802905	0.99948	0.00079	0.00025	1.86617	0.01345
HG03160	1012359	1.00000	1627010	0.99943	0.00100	0.00033	1.60715	0.01472
HG03945	1034210	1.00000	1774136	0.99949	0.00167	0.00054	1.71545	0.01251
HG00406	1108346	1.00000	1658889	0.99948	0.00091	0.00029	1.49672	0.01269
HG03869	1004988	1.00000	1824494	0.99951	0.00281	0.00101	1.81544	0.01183
NA18547	1152098	1.00000	1687259	0.99947	0.00112	0.00036	1.46451	0.01138
HG03744	1014158	1.00000	1813049	0.99951	0.00098	0.00031	1.78774	0.01257
HG01447	987138	1.00000	1844791	0.99953	0.00098	0.00030	1.86883	0.01185
HG02136	1090587	1.00000	1656954	0.99951	0.00106	0.00035	1.51932	0.01299
NA21107	989107	1.00000	1770625	0.99951	0.00096	0.00029	1.79012	0.01324
NA19093	1061554	1.00000	1709081	0.99952	0.00094	0.00031	1.60998	0.01186
NA19064	1119927	1.00000	1680322	0.99948	0.00090	0.00029	1.50039	0.01245
HG00351	969656	1.00000	1709645	0.99949	0.00088	0.00028	1.76315	0.01410
HG02111	1012989	1.00000	1761603	0.99957	0.00082	0.00027	1.73901	0.01292
HG02666	1043024	1.00000	1691209	0.99946	0.00155	0.00057	1.62145	0.01373
HG02588	1046998	1.00000	1704383	0.99944	0.00160	0.00061	1.62788	0.01340
HG01501	981260	1.00000	1779309	0.99947	0.00098	0.00031	1.81329	0.01317
NA19308	1059010	1.00000	1772002	0.99952	0.00100	0.00033	1.67326	0.00999
HG02139	1100791	1.00000	1684544	0.99947	0.00086	0.00027	1.53030	0.01371
HG00111	984821	1.00000	1720405	0.99948	0.00149	0.00047	1.74692	0.01245
HG00628	1126187	1.00000	1672907	0.99948	0.00096	0.00030	1.48546	0.01227
NA12813	1015287	1.00000	1803950	0.99958	0.00117	0.00037	1.77679	0.00974
HG03343	1085863	1.00000	1712584	0.99953	0.00117	0.00040	1.57716	0.00974
HG03887	1000812	1.00000	1768851	0.99928	0.00449	0.00168	1.76742	0.01331
HG04047	1026893	1.00000	1801633	0.99949	0.00258	0.00091	1.75445	0.01144
NA12340	975940	1.00000	1746891	0.99957	0.00151	0.00049	1.78996	0.01182
NA11892	990422	1.00000	1762425	0.99948	0.00099	0.00031	1.77947	0.01215
NA20876	1005386	1.00000	1808160	0.99949	0.00146	0.00050	1.79847	0.01270
HG02408	1101770	1.00000	1602703	0.99947	0.00093	0.00029	1.45466	0.01393
HG01817	1126124	1.00000	1649529	0.99949	0.00087	0.00028	1.46478	0.01319
HG00350	1021777	1.00000	1794000	0.99949	0.00124	0.00038	1.75576	0.00998
HG03943	987325	1.00000	1712949	0.99949	0.00146	0.00049	1.73494	0.01400
NA19160	1040408	1.00000	1680464	0.99951	0.00096	0.00032	1.61520	0.01302
HG00102	982189	1.00000	1742076	0.99956	0.00088	0.00027	1.77367	0.01254
NA18633	1147227	1.00000	1697637	0.99951	0.00105	0.00033	1.47977	0.01052
NA19328	1085186	1.00000	1736882	0.99948	0.00104	0.00035	1.60054	0.01099
NA18634	1107013	1.00000	1621059	0.99947	0.00099	0.00031	1.46435	0.01430
HG01980	1034707	1.00000	1614986	0.99942	0.00139	0.00049	1.56081	0.01437
HG00675	1099472	1.00000	1634392	0.99944	0.00087	0.00027	1.48652	0.01425
HG01455	991570	1.00000	1784121	0.99949	0.00095	0.00029	1.79929	0.01291
HG03460	1064821	1.00000	1705848	0.99944	0.00166	0.00062	1.60200	0.01227
NA19102	1041498	1.00000	1667828	0.99949	0.00077	0.00026	1.60137	0.01350
NA19916	1034111	1.00000	1824399	0.99953	0.00096	0.00031	1.76422	0.01123
HG01396	965836	1.00000	1872791	0.99952	0.00095	0.00029	1.93904	0.01224
HG03800	1000503	1.00000	1830575	0.99957	0.00091	0.00028	1.82965	0.01226
HG04238	998249	1.00000	1788442	0.99945	0.00240	0.00085	1.79158	0.01254
HG03081	1059718	1.00000	1713502	0.99943	0.00196	0.00073	1.61694	0.01194
HG03520	1047546	1.00000	1686657	0.99950	0.00107	0.00039	1.61010	0.01275
HG03672	1069607	1.00000	1789896	0.99957	0.00166	0.00057	1.67341	0.00933
NA18912	1058295	1.00000	1701436	0.99948	0.00086	0.00029	1.60771	0.01235
HG03097	1065676	1.00000	1688968	0.99947	0.00242	0.00093	1.58488	0.01275
HG01615	1020636	1.00000	1766034	0.99928	0.00625	0.00243	1.73033	0.01105
NA20859	1035011	1.00000	1793043	0.99952	0.00098	0.00031	1.73239	0.01217
NA18865	1045129	1.00000	1702680	0.99955	0.00076	0.00025	1.62916	0.01276
HG02580	985504	1.00000	1791054	0.99953	0.00148	0.00052	1.81740	0.01204
HG01365	969196	1.00000	1881191	0.99952	0.00092	0.00029	1.94098	0.01162
NA19922	961450	1.00000	1869141	0.99952	0.00122	0.00038	1.94409	0.01153
HG00151	1016189	1.00000	1747425	0.99950	0.00094	0.00030	1.71959	0.01178
HG03850	1022582	1.00000	1777174	0.99934	0.00393	0.00148	1.73793	0.01335
NA18486	1042498	1.00000	1688417	0.99949	0.00090	0.00029	1.61959	0.01378
HG03934	999240	1.00000	1807598	0.99943	0.00163	0.00055	1.80897	0.01330
HG01326	974142	1.00000	1838225	0.99952	0.00102	0.00032	1.88702	0.01224
HG01272	962019	1.00000	1862895	0.99952	0.00091	0.00028	1.93644	0.01201
HG03040	1018950	1.00000	1657602	0.99952	0.00105	0.00035	1.62677	0.01374
NA19346	1034705	1.00000	1690681	0.99949	0.00154	0.00054	1.63397	0.01265
HG02496	1014342	1.00000	1745394	0.99952	0.00088	0.00029	1.72072	0.01233
HG01936	1032827	1.00000	1715494	0.99951	0.00087	0.00028	1.66097	0.01362
HG01049	959632	1.00000	1936169	0.99953	0.00099	0.00030	2.01762	0.01107
NA18560	1105976	1.00000	1660884	0.99946	0.00093	0.00030	1.50174	0.01355
HG03838	1066185	1.00000	1716192	0.99947	0.00142	0.00049	1.60966	0.01292
NA19788	1014157	1.00000	1754770	0.99951	0.00117	0.00038	1.73027	0.01369
HG02277	1078582	1.00000	1663267	0.99950	0.00083	0.00026	1.54209	0.01276
NA19445	1026812	1.00000	1711017	0.99949	0.00076	0.00025	1.66634	0.01399
HG02661	982108	1.00000	1793003	0.99952	0.00126	0.00041	1.82567	0.01287
HG01896	1029907	1.00000	1696785	0.99951	0.00083	0.00028	1.64751	0.01272
HG03846	1009774	1.00000	1804338	0.99946	0.00188	0.00065	1.78687	0.01279
HG03291	1034337	1.00000	1664410	0.99949	0.00142	0.00052	1.60916	0.01354
NA19028	1027333	1.00000	1731596	0.99953	0.00090	0.00030	1.68553	0.01319
NA18953	1124733	1.00000	1636025	0.99948	0.00126	0.00042	1.45459	0.01282
NA19747	1015029	1.00000	1728269	0.99947	0.00142	0.00043	1.70268	0.01286
NA21087	1010948	1.00000	1788951	0.99954	0.00095	0.00029	1.76958	0.01214
HG03473	1011339	1.00000	1609544	0.99939	0.00175	0.00064	1.59150	0.01507
HG02589	1073574	1.00000	1754162	0.99954	0.00130	0.00046	1.63395	0.01030
HG03175	1056299	1.00000	1701747	0.99953	0.00105	0.00036	1.61105	0.01252
NA11932	983836	1.00000	1772852	0.99950	0.00108	0.00033	1.80198	0.01248
HG00259	970899	1.00000	1746336	0.99949	0.00093	0.00029	1.79868	0.01282
HG00285	1031146	1.00000	1738826	0.99948	0.00091	0.00029	1.68630	0.01218
HG00593	1121726	1.00000	1650715	0.99946	0.00107	0.00035	1.47158	0.01261
HG02511	1045843	1.00000	1779140	0.99951	0.00087	0.00029	1.70115	0.01167
HG03045	1057421	1.00000	1702735	0.99948	0.00129	0.00047	1.61027	0.01265
HG03378	1035074	1.00000	1678594	0.99938	0.00195	0.00075	1.62171	0.01451
HG01323	963568	1.00000	1864617	0.99953	0.00093	0.00029	1.93512	0.01224
HG02465	1033579	1.00000	1658726	0.99945	0.00096	0.00034	1.60484	0.01420
HG03941	1013366	1.00000	1792326	0.99945	0.00299	0.00111	1.76869	0.01275
NA12234	980034	1.00000	1722247	0.99951	0.00097	0.00030	1.75733	0.01309
NA20864	1015654	1.00000	1819062	0.99951	0.00092	0.00028	1.79103	0.01096
HG00275	979558	1.00000	1746208	0.99956	0.00085	0.00027	1.78265	0.01210
NA12717	1009535	1.00000	1730072	0.99947	0.00109	0.00034	1.71373	0.01291
HG01914	984326	1.00000	1751998	0.99952	0.00076	0.00025	1.77990	0.01400
HG02513	1130075	1.00000	1645501	0.99951	0.00089	0.00029	1.45610	0.01196
HG03718	1005609	1.00000	1710520	0.99940	0.00238	0.00087	1.70098	0.01399
NA12716	999898	1.00000	1743778	0.99952	0.00117	0.00036	1.74396	0.01229
HG02977	1023035	1.00000	1639394	0.99945	0.00121	0.00042	1.60248	0.01430
NA20274	896685	1.00000	1978086	0.99952	0.00107	0.00031	2.20600	0.01280
HG02571	1036168	1.00000	1693200	0.99947	0.00104	0.00036	1.63410	0.01380
HG00551	1007869	1.00000	1849687	0.99956	0.00110	0.00035	1.83525	0.01004
HG02536	987418	1.00000	1820529	0.99952	0.00083	0.00027	1.84373	0.01227
NA19153	1070870	1.00000	1699942	0.99947	0.00091	0.00031	1.58744	0.01319
NA19780	994096	1.00000	1759117	0.99949	0.00097	0.00030	1.76956	0.01318
NA20755	1003110	1.00000	1771934	0.99955	0.00096	0.00030	1.76644	0.01198
NA19463	1041104	1.00000	1719022	0.99954	0.00076	0.00025	1.65115	0.01238
HG01586	980660	1.00000	1776935	0.99951	0.00099	0.00031	1.81198	0.01349
HG00136	990966	1.00000	1746425	0.99952	0.00081	0.00025	1.76235	0.01310
HG00437	1107264	1.00000	1648389	0.99946	0.00092	0.00029	1.48870	0.01335
HG02679	1039553	1.00000	1718075	0.99943	0.00189	0.00071	1.65271	0.01302
HG03366	1067141	1.00000	1715911	0.99952	0.00137	0.00049	1.60795	0.01058
HG04019	1015151	1.00000	1820127	0.99952	0.00250	0.00090	1.79296	0.01137
HG00239	1010992	1.00000	1749725	0.99956	0.00127	0.00039	1.73070	0.01116
HG04056	1079792	1.00000	1579060	0.99943	0.00139	0.00046	1.46237	0.01381
HG02239	974824	1.00000	1769606	0.99945	0.00151	0.00053	1.81531	0.01396
HG00599	1119438	1.00000	1650306	0.99948	0.00097	0.00031	1.47423	0.01276
HG03380	1057994	1.00000	1693627	0.99945	0.00156	0.00058	1.60079	0.01332
HG03900	1033338	1.00000	1719962	0.99949	0.00095	0.00030	1.66447	0.01345
NA20514	990164	1.00000	1715506	0.99949	0.00144	0.00044	1.73255	0.01285
HG02102	1132058	1.00000	1561133	0.99943	0.00097	0.00032	1.37902	0.01374
HG03756	1065933	1.00000	1705404	0.99936	0.00315	0.00119	1.59992	0.01348
HG02837	1093506	1.00000	1593975	0.99946	0.00114	0.00042	1.45767	0.01360
NA18959	1143000	1.00000	1705221	0.99958	0.00101	0.00033	1.49188	0.00960
NA19443	1040671	1.00000	1726915	0.99949	0.00073	0.00024	1.65942	0.01321
HG02722	1038612	1.00000	1680173	0.99949	0.00092	0.00031	1.61771	0.01366
NA19225	1033403	1.00000	1667003	0.99950	0.00101	0.00033	1.61312	0.01360
NA20807	969779	1.00000	1763925	0.99951	0.00099	0.00031	1.81889	0.01204
HG02804	1053776	1.00000	1714426	0.99949	0.00118	0.00041	1.62694	0.01258
HG01867	1125043	1.00000	1655066	0.99943	0.00096	0.00030	1.47111	0.01351
HG03224	1038302	1.00000	1674872	0.99954	0.00082	0.00027	1.61309	0.01338
NA19732	1189927	1.00000	1462729	0.99944	0.00077	0.00026	1.22926	0.01426
HG04161	1006996	1.00000	1803344	0.99954	0.00173	0.00058	1.79082	0.01186
HG00138	1009607	1.00000	1766002	0.99950	0.00094	0.00029	1.74920	0.01138
HG00476	1104109	1.00000	1599079	0.99945	0.00092	0.00029	1.44830	0.01456
HG03559	1051196	1.00000	1699881	0.99951	0.00112	0.00039	1.61709	0.01261
HG01359	966941	1.00000	1806056	0.99951	0.00100	0.00030	1.86780	0.01281
HG03861	1034602	1.00000	1731189	0.99947	0.00217	0.00078	1.67329	0.01267
HG02728	1025564	1.00000	1838583	0.99956	0.00115	0.00036	1.79275	0.01039
HG00310	982872	1.00000	1750257	0.99948	0.00106	0.00033	1.78076	0.01262
NA12814	983195	1.00000	1738075	0.99950	0.00098	0.00031	1.76778	0.01218
HG03190	1050907	1.00000	1629857	0.99949	0.00123	0.00040	1.55091	0.01368
HG00155	980149	1.00000	1723866	0.99950	0.00102	0.00032	1.75878	0.01353
HG00232	1009474	1.00000	1796006	0.99962	0.00106	0.00033	1.77915	0.00918
HG03985	1059883	1.00000	1745900	0.99941	0.00187	0.00065	1.64726	0.01310
HG01613	997986	1.00000	1739913	0.99949	0.00094	0.00030	1.74342	0.01339
HG02953	1040050	1.00000	1648449	0.99945	0.00169	0.00061	1.58497	0.01409
NA18573	1102145	1.00000	1675729	0.99951	0.00106	0.00033	1.52043	0.01272
NA20536	962260	1.00000	1748920	0.99950	0.00145	0.00044	1.81751	0.01294
NA20528	975552	1.00000	1743081	0.99951	0.00142	0.00043	1.78676	0.01282
NA19782	971439	1.00000	1787589	0.99949	0.00103	0.00031	1.84015	0.01304
HG02561	1063743	1.00000	1741793	0.99952	0.00160	0.00058	1.63742	0.01075
HG00332	998421	1.00000	1780141	0.99957	0.00105	0.00033	1.78296	0.01097
NA19682	1018247	1.00000	1757733	0.99949	0.00102	0.00032	1.72623	0.01328
HG00596	1157720	1.00000	1678690	0.99953	0.00100	0.00032	1.45000	0.01007
HG03642	1014876	1.00000	1799192	0.99947	0.00122	0.00041	1.77282	0.01353
HG00245	1017059	1.00000	1803930	0.99953	0.00140	0.00043	1.77367	0.01004
HG01985	989802	1.00000	1701631	0.99958	0.00083	0.00027	1.71916	0.01417
NA18983	1104792	1.00000	1621819	0.99944	0.00113	0.00036	1.46799	0.01369
NA20832	990740	1.00000	1759170	0.99955	0.00101	0.00032	1.77561	0.01211
HG02699	1042135	1.00000	1668930	0.99952	0.00132	0.00045	1.60145	0.01259
HG03072	1080980	1.00000	1735895	0.99947	0.00379	0.00145	1.60585	0.01076
HG00180	1015876	1.00000	1765728	0.99949	0.00116	0.00036	1.73813	0.01168
NA19391	1042015	1.00000	1708820	0.99950	0.00083	0.00027	1.63992	0.01295
NA19321	1032666	1.00000	1732435	0.99952	0.00072	0.00024	1.67763	0.01312
HG02651	984238	1.00000	1795096	0.99946	0.00170	0.00058	1.82384	0.01392
HG03995	1028618	1.00000	1842818	0.99942	0.00473	0.00181	1.79155	0.01057
HG02392	1154626	1.00000	1593662	0.99946	0.00118	0.00039	1.38024	0.01262
HG02979	1060029	1.00000	1683554	0.99946	0.00088	0.00030	1.58822	0.01243
HG03189	1046971	1.00000	1684046	0.99947	0.00100	0.00035	1.60849	0.01325
HG02678	1083789	1.00000	1606027	0.99945	0.00120	0.00044	1.48186	0.01382
HG03279	1073129	1.00000	1715108	0.99947	0.00266	0.00101	1.59823	0.01139
HG02231	987754	1.00000	1717951	0.99944	0.00155	0.00056	1.73925	0.01349
NA20908	986962	1.00000	1757674	0.99952	0.00105	0.00032	1.78089	0.01346
HG02808	1060987	1.00000	1646933	0.99941	0.00139	0.00049	1.55227	0.01415
HG01979	1077216	1.00000	1682371	0.99943	0.00107	0.00035	1.56178	0.01270
HG03280	1093405	1.00000	1696189	0.99953	0.00104	0.00035	1.55129	0.01168
HG01610	976578	1.00000	1709257	0.99951	0.00091	0.00028	1.75025	0.01312
NA19172	1033680	1.00000	1655709	0.99944	0.00111	0.00040	1.60176	0.01354
HG02861	1045963	1.00000	1706451	0.99951	0.00128	0.00045	1.63146	0.01318
HG01073	977146	1.00000	1813214	0.99950	0.00091	0.00028	1.85562	0.01184
NA21137	988705	1.00000	1752656	0.99946	0.00107	0.00033	1.77268	0.01350
NA20589	984600	1.00000	1749749	0.99950	0.00133	0.00041	1.77712	0.01254
HG02621	1034155	1.00000	1662912	0.99949	0.00142	0.00051	1.60799	0.01343
NA18539	1146390	1.00000	1669483	0.99948	0.00112	0.00036	1.45630	0.01175
HG02014	991767	1.00000	1768412	0.99955	0.00100	0.00034	1.78309	0.01273
HG01390	953627	1.00000	1884520	0.99954	0.00094	0.00029	1.97616	0.01143
HG00595	1106734	1.00000	1632399	0.99943	0.00082	0.00026	1.47497	0.01362
NA20892	1008917	1.00000	1741105	0.99958	0.00108	0.00033	1.72572	0.01228
HG02805	1094443	1.00000	1568002	0.99947	0.00127	0.00044	1.43269	0.01317
HG00707	1116744	1.00000	1637775	0.99947	0.00097	0.00030	1.46656	0.01310
HG01844	1100303	1.00000	1654683	0.99946	0.00101	0.00032	1.50384	0.01390
HG01054	946755	1.00000	1772480	0.99951	0.00098	0.00030	1.87216	0.01436
HG03372	1078122	1.00000	1714812	0.99951	0.00124	0.00044	1.59055	0.01110
HG00449	1118099	1.00000	1638227	0.99950	0.00086	0.00028	1.46519	0.01272
NA20282	939775	1.00000	1828018	0.99927	0.00098	0.00032	1.94517	0.01842
HG02002	1105334	1.00000	1642284	0.99943	0.00084	0.00027	1.48578	0.01279
HG02737	991610	1.00000	1817621	0.99951	0.00113	0.00035	1.83300	0.01260
HG02178	1120506	1.00000	1634798	0.99948	0.00088	0.00028	1.45898	0.01266
NA19734	1017297	1.00000	1696665	0.99954	0.00079	0.00025	1.66782	0.01321
HG02585	1021067	1.00000	1634386	0.99930	0.00338	0.00135	1.60066	0.01463
NA19655	973685	1.00000	1821120	0.99814	0.01414	0.00541	1.87034	0.01473
HG00458	1120452	1.00000	1669383	0.99948	0.00093	0.00030	1.48992	0.01266
HG01183	994580	1.00000	1858566	0.99951	0.00126	0.00040	1.86869	0.01156
HG03354	1041853	1.00000	1665346	0.99932	0.00320	0.00126	1.59845	0.01377
HG03750	1020900	1.00000	1782814	0.99953	0.00090	0.00029	1.74632	0.01180
HG03848	989885	1.00000	1798913	0.99946	0.00264	0.00097	1.81729	0.01274
HG03951	957846	1.00000	1748910	0.99948	0.00152	0.00051	1.82588	0.01426
NA18516	1059979	1.00000	1676727	0.99950	0.00089	0.00030	1.58185	0.01295
HG01709	960378	1.00000	1779229	0.99953	0.00105	0.00033	1.85263	0.01276
HG03124	1053821	1.00000	1683895	0.99950	0.00130	0.00047	1.59789	0.01239
NA18870	1071398	1.00000	1693970	0.99952	0.00098	0.00034	1.58108	0.01177
NA20538	979041	1.00000	1747384	0.99951	0.00143	0.00044	1.78479	0.01300
NA19327	1055465	1.00000	1770859	0.99958	0.00104	0.00034	1.67780	0.01024
NA18614	1095453	1.00000	1626789	0.99946	0.00089	0.00028	1.48504	0.01399
HG02073	1122513	1.00000	1641052	0.99949	0.00083	0.00026	1.46194	0.01265
HG01923	1156551	1.00000	1481428	0.99943	0.00086	0.00028	1.28090	0.01356
HG03680	990712	1.00000	1760685	0.99946	0.00172	0.00058	1.77719	0.01361
NA19338	1015112	1.00000	1723498	0.99952	0.00080	0.00025	1.69784	0.01385
HG03986	998498	1.00000	1775479	0.99945	0.00293	0.00107	1.77815	0.01289
NA19914	941883	1.00000	1822851	0.99952	0.00081	0.00026	1.93533	0.01329
NA18510	1018119	1.00000	1657430	0.99944	0.00082	0.00027	1.62793	0.01533
HG00879	1088725	1.00000	1595542	0.99939	0.00089	0.00028	1.46551	0.01476
HG02052	1018398	1.00000	1676285	0.99950	0.00083	0.00027	1.64600	0.01337
NA12006	969417	1.00000	1753019	0.99949	0.00127	0.00040	1.80832	0.01310
