#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
HG00729	1167062	1.00000	1685343	0.97554	0.00749	0.00231	1.44409	0.00952
HG02010	994655	1.00000	1774268	0.97772	0.00536	0.00168	1.78380	0.01307
HG02938	1098434	1.00000	1724114	0.97699	0.00681	0.00224	1.56961	0.00941
HG02946	1066318	1.00000	1717446	0.97667	0.00614	0.00196	1.61063	0.01191
HG01767	1022816	1.00000	1779000	0.97711	0.00643	0.00195	1.73932	0.01069
HG02153	1145432	1.00000	1663527	0.97611	0.00598	0.00186	1.45231	0.01124
NA18952	1153981	1.00000	1664564	0.97482	0.00615	0.00188	1.44245	0.01150
HG00371	1042908	1.00000	1770451	0.97707	0.00701	0.00216	1.69761	0.00993
NA18943	1140397	1.00000	1682442	0.97487	0.00647	0.00197	1.47531	0.01230
HG04227	1043046	1.00000	1822067	0.97724	0.00872	0.00273	1.74687	0.01147
HG02154	1175307	1.00000	1606782	0.97470	0.00587	0.00184	1.36712	0.01197
HG03856	1018901	1.00000	1741244	0.97708	0.00718	0.00219	1.70894	0.01361
HG02982	1051603	1.00000	1702629	0.97732	0.00708	0.00239	1.61908	0.01270
NA20510	992596	1.00000	1750882	0.97673	0.00801	0.00241	1.76394	0.01348
HG01968	1206893	1.00000	1526340	0.97410	0.00611	0.00192	1.26469	0.01175
HG02133	1146948	1.00000	1686130	0.97524	0.00653	0.00202	1.47010	0.01133
HG02308	1024663	1.00000	1782612	0.97762	0.00543	0.00173	1.73971	0.01210
HG02318	1035724	1.00000	1708278	0.97760	0.00610	0.00197	1.64936	0.01275
NA20826	1028630	1.00000	1798181	0.97684	0.00641	0.00195	1.74813	0.00955
HG04029	1070055	1.00000	1755369	0.97623	0.00898	0.00294	1.64045	0.01141
HG03729	1029920	1.00000	1823622	0.97702	0.00683	0.00210	1.77064	0.01117
HG02721	1067524	1.00000	1707428	0.97681	0.00647	0.00210	1.59943	0.01186
HG03556	1080520	1.00000	1715490	0.97651	0.00715	0.00243	1.58765	0.01121
HG03824	1023015	1.00000	1798990	0.97686	0.00763	0.00233	1.75852	0.01293
NA20895	1020630	1.00000	1813947	0.97634	0.00681	0.00203	1.77728	0.01173
HG01973	1105297	1.00000	1611763	0.97659	0.00572	0.00178	1.45822	0.01373
NA18917	1065751	1.00000	1725258	0.97603	0.00536	0.00172	1.61882	0.01227
HG00717	1125642	1.00000	1645967	0.97532	0.00602	0.00183	1.46225	0.01345
NA19758	1121910	1.00000	1675597	0.97582	0.00682	0.00209	1.49352	0.01140
HG03862	1137153	1.00000	1601866	0.97497	0.00720	0.00231	1.40866	0.01217
NA19331	1065439	1.00000	1761119	0.97790	0.00572	0.00183	1.65295	0.01028
HG01785	1023225	1.00000	1796835	0.97626	0.00702	0.00212	1.75605	0.00989
HG02521	1126528	1.00000	1693187	0.97504	0.00619	0.00189	1.50301	0.01202
HG03123	1076670	1.00000	1716243	0.97663	0.00603	0.00197	1.59403	0.01193
HG02116	1124398	1.00000	1689386	0.97567	0.00578	0.00177	1.50248	0.01225
NA19648	1026337	1.00000	1745209	0.97531	0.00611	0.00185	1.70042	0.01229
NA18559	1153304	1.00000	1696884	0.97431	0.00671	0.00206	1.47132	0.01066
HG00318	997309	1.00000	1738077	0.97650	0.00614	0.00185	1.74277	0.01327
HG01205	990929	1.00000	1905449	0.97728	0.00637	0.00192	1.92289	0.00927
HG03394	1081213	1.00000	1704706	0.97765	0.00611	0.00198	1.57666	0.01132
HG01933	1062966	1.00000	1776217	0.97604	0.00635	0.00194	1.67100	0.01223
HG02379	1120673	1.00000	1630443	0.97650	0.00601	0.00185	1.45488	0.01312
NA19108	1084353	1.00000	1686933	0.97712	0.00609	0.00195	1.55570	0.01162
NA19323	1051795	1.00000	1750096	0.97749	0.00584	0.00183	1.66391	0.01147
NA20517	1014504	1.00000	1751504	0.97594	0.00660	0.00203	1.72646	0.01210
NA21118	1022330	1.00000	1793946	0.97609	0.00609	0.00182	1.75476	0.01274
NA19198	1096733	1.00000	1719587	0.97642	0.00660	0.00215	1.56792	0.01032
HG00281	1021001	1.00000	1775729	0.97401	0.00653	0.00196	1.73920	0.02168
HG00734	996576	1.00000	1833302	0.97630	0.00685	0.00208	1.83960	0.01138
NA20809	1012720	1.00000	1785538	0.97649	0.00658	0.00201	1.76311	0.01107
HG01494	1021379	1.00000	1833897	0.97692	0.00643	0.00192	1.79551	0.01127
HG01512	988869	1.00000	1730101	0.97559	0.00609	0.00184	1.74958	0.01386
NA18637	1142414	1.00000	1698444	0.97472	0.00668	0.00207	1.48671	0.01191
HG00231	1004292	1.00000	1771373	0.97680	0.00610	0.00184	1.76380	0.01216
HG01369	1077188	1.00000	1789810	0.97668	0.00700	0.00214	1.66156	0.00935
HG03563	1070065	1.00000	1709818	0.97718	0.00817	0.00267	1.59786	0.01159
HG00626	1147347	1.00000	1677955	0.97448	0.00610	0.00185	1.46247	0.01208
HG03743	1073911	1.00000	1760688	0.97699	0.00657	0.00202	1.63951	0.01137
HG03225	1077071	1.00000	1697604	0.97726	0.00543	0.00176	1.57613	0.01197
HG03771	1038216	1.00000	1831269	0.97673	0.00967	0.00302	1.76386	0.01134
NA12413	984964	1.00000	1698922	0.97763	0.00691	0.00210	1.72486	0.01374
HG00118	1010850	1.00000	1798226	0.97738	0.00666	0.00199	1.77892	0.01046
HG03046	1044336	1.00000	1693385	0.97742	0.00580	0.00185	1.62149	0.01322
HG02947	1061652	1.00000	1717617	0.97648	0.00629	0.00207	1.61787	0.01276
HG03028	1034395	1.00000	1667431	0.97676	0.00573	0.00183	1.61199	0.01428
HG02629	1064246	1.00000	1720056	0.97725	0.00592	0.00191	1.61622	0.01209
NA20525	1010965	1.00000	1782472	0.97671	0.00812	0.00242	1.76314	0.01156
HG01599	1142427	1.00000	1689228	0.97485	0.00629	0.00192	1.47863	0.01117
NA12718	998351	1.00000	1775296	0.97683	0.00652	0.00199	1.77823	0.01159
NA21098	1018403	1.00000	1793372	0.97713	0.00661	0.00201	1.76096	0.01261
HG02690	1078042	1.00000	1681924	0.97589	0.00746	0.00237	1.56017	0.01233
HG01530	998801	1.00000	1779909	0.97688	0.00636	0.00191	1.78205	0.01179
NA20804	989577	1.00000	1739311	0.97637	0.00775	0.00232	1.75763	0.01356
HG01678	994149	1.00000	1743350	0.97691	0.00605	0.00183	1.75361	0.01337
NA18864	1058379	1.00000	1677342	0.97674	0.00541	0.00174	1.58482	0.01336
NA12400	1028383	1.00000	1797805	0.97689	0.00660	0.00202	1.74819	0.00892
HG01047	978340	1.00000	1830074	0.97699	0.00654	0.00197	1.87059	0.01161
NA18624	1143762	1.00000	1666412	0.97503	0.00737	0.00224	1.45696	0.01267
HG03741	1054870	1.00000	1769614	0.97590	0.00746	0.00233	1.67757	0.01062
NA19081	1136994	1.00000	1652683	0.97545	0.00607	0.00187	1.45355	0.01328
HG03115	1043942	1.00000	1639998	0.97766	0.00654	0.00212	1.57097	0.01375
HG01680	1003417	1.00000	1738481	0.97698	0.00652	0.00202	1.73256	0.01276
NA18874	1040837	1.00000	1693915	0.97774	0.00597	0.00191	1.62745	0.01292
NA18945	1147815	1.00000	1658098	0.97444	0.00638	0.00197	1.44457	0.01236
HG03867	1083426	1.00000	1711596	0.97758	0.00624	0.00193	1.57980	0.01208
NA21101	1033263	1.00000	1847613	0.97653	0.00709	0.00211	1.78813	0.00923
NA20766	1000776	1.00000	1764842	0.97616	0.00800	0.00241	1.76347	0.01302
HG04162	1010211	1.00000	1818782	0.97689	0.00811	0.00245	1.80040	0.01309
NA18563	1132964	1.00000	1714296	0.97491	0.00632	0.00194	1.51311	0.01121
HG01242	971437	1.00000	1904869	0.97818	0.00629	0.00190	1.96088	0.01140
HG03978	1035252	1.00000	1792113	0.97704	0.00828	0.00266	1.73109	0.01216
NA19651	980323	1.00000	1812609	0.97681	0.00574	0.00174	1.84899	0.01331
NA18879	1095293	1.00000	1736487	0.97735	0.00644	0.00209	1.58541	0.00804
HG01492	996814	1.00000	1820162	0.97626	0.00640	0.00195	1.82598	0.01172
NA20340	1018613	1.00000	1832680	0.97750	0.00642	0.00201	1.79919	0.01062
HG03385	1085227	1.00000	1693083	0.97666	0.00627	0.00208	1.56012	0.01123
NA19779	979549	1.00000	1830137	0.97715	0.00596	0.00177	1.86835	0.01404
HG00368	1023488	1.00000	1772293	0.97726	0.00794	0.00237	1.73162	0.01131
NA18975	1136808	1.00000	1678109	0.97512	0.00693	0.00212	1.47616	0.01183
HG00290	1046908	1.00000	1778673	0.97752	0.00706	0.00218	1.69898	0.00695
NA18984	1161403	1.00000	1628643	0.97513	0.00653	0.00202	1.40231	0.01104
HG01342	954456	1.00000	1915405	0.97768	0.00621	0.00184	2.00680	0.01239
HG01389	1046841	1.00000	1699763	0.97769	0.00693	0.00214	1.62371	0.01190
HG01488	977853	1.00000	1878484	0.97652	0.00706	0.00217	1.92103	0.01152
HG00251	1017073	1.00000	1800826	0.97723	0.00747	0.00227	1.77060	0.00858
HG03902	1050681	1.00000	1861407	0.97749	0.00818	0.00251	1.77162	0.00742
NA19435	1063038	1.00000	1740347	0.97867	0.00547	0.00177	1.63714	0.01108
HG00629	1181425	1.00000	1670762	0.97544	0.00615	0.00192	1.41419	0.00712
HG00531	1153094	1.00000	1669537	0.97548	0.00680	0.00210	1.44788	0.01079
HG03442	1077985	1.00000	1719564	0.97654	0.00659	0.00219	1.59517	0.01152
NA18635	1143629	1.00000	1696043	0.97568	0.00678	0.00212	1.48304	0.01110
HG01102	991408	1.00000	1886426	0.97782	0.00620	0.00187	1.90277	0.00963
HG02047	1130019	1.00000	1697168	0.97540	0.00599	0.00185	1.50189	0.01156
HG00110	1042956	1.00000	1701420	0.97585	0.00598	0.00184	1.63134	0.01380
HG00457	1153218	1.00000	1685331	0.97566	0.00628	0.00192	1.46142	0.01133
HG03238	1009846	1.00000	1833744	0.97712	0.00640	0.00196	1.81586	0.01216
NA19652	992711	1.00000	1827725	0.97672	0.00610	0.00184	1.84115	0.01237
HG03491	1025047	1.00000	1827413	0.97721	0.00694	0.00211	1.78276	0.01173
NA21092	1010573	1.00000	1792462	0.97692	0.00636	0.00191	1.77371	0.01297
HG02382	1128769	1.00000	1661117	0.97509	0.00578	0.00177	1.47162	0.01283
NA20761	1010535	1.00000	1776414	0.97657	0.00598	0.00180	1.75789	0.01151
HG01110	1008625	1.00000	1852506	0.97604	0.00835	0.00247	1.83666	0.00982
NA19082	1135992	1.00000	1661119	0.97602	0.00570	0.00176	1.46226	0.01217
NA19404	1062390	1.00000	1728141	0.97746	0.00564	0.00181	1.62665	0.01185
HG01440	991445	1.00000	1877109	0.97747	0.00621	0.00186	1.89331	0.01106
NA21127	1029287	1.00000	1863275	0.97556	0.00711	0.00216	1.81026	0.00933
NA19917	1037155	1.00000	1768250	0.97800	0.00612	0.00195	1.70490	0.01165
HG03789	1013229	1.00000	1833252	0.97615	0.01094	0.00370	1.80932	0.01194
NA19070	1138891	1.00000	1681288	0.97484	0.00610	0.00186	1.47625	0.01173
NA19080	1157800	1.00000	1624930	0.97489	0.00606	0.00187	1.40346	0.01322
HG02410	1137006	1.00000	1674129	0.97472	0.00696	0.00212	1.47240	0.01195
HG02568	1057046	1.00000	1681293	0.97666	0.00581	0.00188	1.59056	0.01300
HG03428	1075482	1.00000	1710405	0.97762	0.00780	0.00269	1.59036	0.01117
NA11840	1017532	1.00000	1764127	0.97650	0.00655	0.00200	1.73373	0.01150
NA19318	1072913	1.00000	1747853	0.97703	0.00594	0.00190	1.62907	0.00989
HG00117	1057241	1.00000	1740181	0.97639	0.00649	0.00197	1.64596	0.00901
HG00410	1141140	1.00000	1698557	0.97541	0.00646	0.00198	1.48847	0.01130
HG02095	1048190	1.00000	1760492	0.97725	0.00624	0.00204	1.67955	0.01163
HG00473	1158911	1.00000	1699107	0.97425	0.00667	0.00204	1.46612	0.01065
HG03629	1023290	1.00000	1828959	0.97774	0.00635	0.00193	1.78733	0.01134
NA18988	1149299	1.00000	1659152	0.97641	0.00654	0.00201	1.44362	0.01178
HG01137	1024254	1.00000	1795903	0.97743	0.00636	0.00195	1.75338	0.01150
NA21099	1030219	1.00000	1812119	0.97642	0.00638	0.00193	1.75896	0.01141
NA19403	1049845	1.00000	1764445	0.97797	0.00584	0.00186	1.68067	0.01044
NA18646	1106935	1.00000	1652717	0.97556	0.00771	0.00234	1.49306	0.01370
NA19785	1078888	1.00000	1701927	0.97639	0.00651	0.00202	1.57748	0.01249
NA19777	1009220	1.00000	1838556	0.97739	0.00662	0.00202	1.82176	0.01121
HG01885	1058978	1.00000	1759991	0.97683	0.00587	0.00188	1.66197	0.01179
NA19072	1157253	1.00000	1682598	0.97546	0.00684	0.00211	1.45396	0.01015
HG02943	1073826	1.00000	1691871	0.97762	0.00666	0.00218	1.57555	0.01175
HG02081	1124147	1.00000	1656721	0.97563	0.00568	0.00177	1.47376	0.01335
HG04062	1047070	1.00000	1830184	0.97691	0.00772	0.00238	1.74791	0.01125
HG01536	1007757	1.00000	1780666	0.97650	0.00625	0.00189	1.76696	0.01217
HG03022	1106435	1.00000	1684169	0.97482	0.00668	0.00205	1.52216	0.01164
HG03796	1005113	1.00000	1846766	0.97672	0.00917	0.00293	1.83737	0.01288
NA20758	1004590	1.00000	1785226	0.97642	0.00602	0.00181	1.77707	0.01237
HG00382	1009769	1.00000	1756088	0.97653	0.00613	0.00183	1.73910	0.01192
NA20796	1021945	1.00000	1763817	0.97616	0.00667	0.00204	1.72594	0.01136
HG00674	1148144	1.00000	1677779	0.97595	0.00632	0.00195	1.46130	0.01124
NA06986	1009598	1.00000	1746942	0.97716	0.00669	0.00203	1.73033	0.01230
HG00335	1012644	1.00000	1775993	0.97626	0.00804	0.00239	1.75382	0.01239
HG04099	1020845	1.00000	1831744	0.97646	0.00865	0.00274	1.79434	0.01196
HG02364	1143713	1.00000	1676021	0.97600	0.00664	0.00204	1.46542	0.01138
HG01597	1146915	1.00000	1694869	0.97569	0.00623	0.00193	1.47776	0.01110
HG00380	1007487	1.00000	1799507	0.97714	0.00629	0.00190	1.78613	0.01086
NA12144	997232	1.00000	1761437	0.97616	0.00801	0.00240	1.76633	0.01236
NA18582	1147260	1.00000	1681601	0.97505	0.00621	0.00191	1.46575	0.01165
NA20870	1015052	1.00000	1821116	0.97640	0.00667	0.00198	1.79411	0.01207
HG01789	1006280	1.00000	1772475	0.97610	0.01177	0.00404	1.76141	0.01258
NA18976	1147286	1.00000	1649891	0.97554	0.00620	0.00193	1.43808	0.01272
NA18499	1081234	1.00000	1720700	0.97654	0.00596	0.00193	1.59142	0.01135
HG03757	1009567	1.00000	1787225	0.97628	0.00809	0.00251	1.77029	0.01394
NA19076	1174341	1.00000	1668604	0.97625	0.00628	0.00197	1.42089	0.00818
HG02537	1055379	1.00000	1758208	0.97722	0.00649	0.00210	1.66595	0.01133
HG00311	1002944	1.00000	1761462	0.97812	0.00632	0.00191	1.75629	0.01132
HG00705	1113284	1.00000	1641644	0.97505	0.00619	0.00187	1.47460	0.01388
NA18606	1199512	1.00000	1618642	0.97568	0.00703	0.00222	1.34942	0.00797
HG02374	1145254	1.00000	1696918	0.97629	0.00698	0.00213	1.48170	0.01007
NA20515	996806	1.00000	1753448	0.97683	0.00576	0.00173	1.75907	0.01295
NA18505	1092729	1.00000	1721868	0.97675	0.00786	0.00253	1.57575	0.00993
HG02655	1071893	1.00000	1693471	0.97593	0.00629	0.00193	1.57989	0.01225
HG01119	1006098	1.00000	1805593	0.97663	0.00606	0.00182	1.79465	0.01134
NA20754	1014637	1.00000	1801428	0.97666	0.00782	0.00235	1.77544	0.01070
HG01853	1135107	1.00000	1684372	0.97506	0.00642	0.00198	1.48389	0.01195
NA20534	1010402	1.00000	1760020	0.97645	0.00835	0.00251	1.74190	0.01208
HG01974	1179839	1.00000	1514689	0.97452	0.00567	0.00179	1.28381	0.01364
NA20885	1010840	1.00000	1803144	0.97637	0.00625	0.00186	1.78381	0.01297
HG01325	992563	1.00000	1841448	0.97690	0.00659	0.00199	1.85525	0.01109
NA18954	1133840	1.00000	1700715	0.97653	0.00659	0.00200	1.49996	0.01158
HG03228	1043532	1.00000	1732378	0.97716	0.00819	0.00259	1.66011	0.01247
HG02028	1116698	1.00000	1644636	0.97605	0.00582	0.00179	1.47277	0.01402
NA21112	1041439	1.00000	1827266	0.97668	0.00693	0.00206	1.75456	0.01096
NA19712	1019351	1.00000	1753743	0.97728	0.00560	0.00177	1.72045	0.01293
HG02107	1079308	1.00000	1765320	0.97705	0.00654	0.00209	1.63560	0.00787
NA21117	1000072	1.00000	1801310	0.97690	0.00638	0.00188	1.80118	0.01318
NA20882	1022877	1.00000	1854515	0.97677	0.00736	0.00224	1.81304	0.00863
HG02409	1143284	1.00000	1672726	0.97482	0.00591	0.00183	1.46309	0.01246
HG03578	1073397	1.00000	1712484	0.97775	0.00639	0.00209	1.59539	0.01125
NA18618	1152654	1.00000	1699664	0.97686	0.00594	0.00184	1.47457	0.00990
NA18636	1152798	1.00000	1704771	0.97550	0.00632	0.00193	1.47881	0.01062
HG03713	1026592	1.00000	1816443	0.97762	0.00650	0.00198	1.76939	0.01163
HG04060	1057743	1.00000	1840284	0.97727	0.00887	0.00279	1.73982	0.00776
HG01768	1001485	1.00000	1792630	0.97688	0.00679	0.00205	1.78997	0.01129
NA18631	1138348	1.00000	1673496	0.97585	0.00730	0.00222	1.47011	0.01227
HG01874	1137683	1.00000	1683403	0.97498	0.00630	0.00194	1.47968	0.01194
NA19256	1039520	1.00000	1672566	0.97673	0.00669	0.00213	1.60898	0.01360
HG01566	1053937	1.00000	1784407	0.97742	0.00673	0.00205	1.69309	0.01035
HG00243	1023542	1.00000	1799948	0.97661	0.00681	0.00206	1.75855	0.00851
HG02348	1103824	1.00000	1577621	0.97538	0.00603	0.00192	1.42923	0.01363
NA18542	1121667	1.00000	1684184	0.97524	0.00666	0.00206	1.50150	0.01192
HG03397	1059372	1.00000	1678597	0.97763	0.00847	0.00286	1.58452	0.01274
HG01029	1163728	1.00000	1687352	0.97629	0.00687	0.00213	1.44995	0.00770
HG00554	996830	1.00000	1844056	0.97741	0.00652	0.00197	1.84992	0.01078
NA19746	1091755	1.00000	1734422	0.97594	0.00651	0.00202	1.58865	0.01189
HG02108	1023664	1.00000	1792294	0.97693	0.00565	0.00176	1.75086	0.01178
HG00321	1055043	1.00000	1773307	0.97671	0.00667	0.00208	1.68079	0.00594
NA12827	1037731	1.00000	1798448	0.97698	0.00669	0.00206	1.73306	0.00669
NA18923	1079518	1.00000	1713497	0.97672	0.00534	0.00172	1.58728	0.01147
HG02266	1181461	1.00000	1559681	0.97459	0.00577	0.00182	1.32013	0.01214
HG00141	1017518	1.00000	1779831	0.97651	0.00834	0.00252	1.74919	0.01094
HG03099	1090834	1.00000	1703308	0.97644	0.00612	0.00200	1.56147	0.01155
NA19091	1163571	1.00000	1660462	0.97609	0.00693	0.00213	1.42704	0.00998
HG03108	1102735	1.00000	1719751	0.97623	0.00666	0.00219	1.55953	0.00905
NA19247	1062596	1.00000	1667101	0.97727	0.00508	0.00164	1.56889	0.01309
HG03600	1023536	1.00000	1792500	0.97712	0.00838	0.00264	1.75128	0.01284
HG03458	1057142	1.00000	1682220	0.97756	0.00700	0.00235	1.59129	0.01309
NA20764	1010715	1.00000	1760722	0.97702	0.00692	0.00207	1.74206	0.01179
NA19670	1034428	1.00000	1800463	0.97650	0.00649	0.00194	1.74054	0.01069
NA12842	1000145	1.00000	1776980	0.97716	0.00645	0.00192	1.77672	0.01232
HG01864	1134927	1.00000	1708072	0.97625	0.00653	0.00202	1.50501	0.01107
HG02232	1010667	1.00000	1760458	0.97731	0.00689	0.00216	1.74188	0.01142
NA20849	1040544	1.00000	1803137	0.97684	0.00721	0.00215	1.73288	0.01193
HG00613	1126010	1.00000	1671793	0.97595	0.00615	0.00190	1.48471	0.01173
HG02813	1054350	1.00000	1688324	0.97659	0.00651	0.00213	1.60129	0.01325
HG00358	1047089	1.00000	1769403	0.97634	0.00695	0.00209	1.68983	0.01041
HG00623	1170356	1.00000	1668460	0.97383	0.00589	0.00183	1.42560	0.01516
HG00106	1034543	1.00000	1792948	0.97681	0.00706	0.00215	1.73308	0.01001
HG00346	1031672	1.00000	1708455	0.97601	0.00728	0.00222	1.65601	0.01288
HG03303	1064405	1.00000	1703325	0.97725	0.00694	0.00234	1.60026	0.01203
NA12273	1021672	1.00000	1787630	0.97718	0.00637	0.00193	1.74971	0.01158
HG00236	1039940	1.00000	1771987	0.97609	0.00784	0.00236	1.70393	0.00924
NA20334	964495	1.00000	1902997	0.97832	0.00648	0.00196	1.97305	0.01051
NA19235	1068974	1.00000	1693693	0.97728	0.00611	0.00198	1.58441	0.01201
HG00693	1131499	1.00000	1691940	0.97525	0.00615	0.00188	1.49531	0.01185
NA19679	1062635	1.00000	1674423	0.97601	0.00661	0.00204	1.57573	0.01192
HG00137	1000915	1.00000	1774570	0.97705	0.00718	0.00217	1.77295	0.01147
NA19086	1150088	1.00000	1679353	0.97572	0.00620	0.00189	1.46020	0.01111
NA19011	1145001	1.00000	1695626	0.97523	0.00661	0.00203	1.48089	0.01173
HG01699	1020776	1.00000	1755003	0.97669	0.00636	0.00196	1.71928	0.01151
HG02854	1087938	1.00000	1724002	0.97726	0.00655	0.00211	1.58465	0.01062
HG04144	1025622	1.00000	1836940	0.97627	0.00952	0.00305	1.79105	0.01140
NA07037	1025661	1.00000	1781051	0.97676	0.00743	0.00229	1.73649	0.01065
HG02144	1005548	1.00000	1716099	0.97689	0.00571	0.00180	1.70663	0.01396
NA19439	1069587	1.00000	1733552	0.97809	0.00581	0.00186	1.62077	0.01101
HG01578	1068943	1.00000	1763996	0.97580	0.00645	0.00196	1.65022	0.01071
NA20541	1020225	1.00000	1768591	0.97746	0.00809	0.00241	1.73353	0.01066
HG01079	991026	1.00000	1849127	0.97829	0.00630	0.00192	1.86587	0.01100
HG03745	1038768	1.00000	1744479	0.97600	0.00631	0.00190	1.67937	0.01283
NA18535	1110848	1.00000	1639579	0.97505	0.00568	0.00176	1.47597	0.01349
HG00640	981423	1.00000	1810054	0.97702	0.00631	0.00190	1.84432	0.01222
NA20812	1023084	1.00000	1783179	0.97673	0.00653	0.00199	1.74294	0.01107
HG03886	1003665	1.00000	1794282	0.97654	0.00658	0.00198	1.78773	0.01323
NA12749	979193	1.00000	1755793	0.97584	0.00725	0.00217	1.79310	0.01278
HG03594	1027467	1.00000	1819804	0.97668	0.00835	0.00253	1.77116	0.01189
NA20535	1013881	1.00000	1767397	0.97697	0.00812	0.00243	1.74320	0.01106
HG04061	1050861	1.00000	1836321	0.97559	0.01120	0.00374	1.74744	0.00986
NA19121	1057809	1.00000	1668307	0.97828	0.00582	0.00188	1.57713	0.01279
HG02882	1079791	1.00000	1714402	0.97741	0.00618	0.00201	1.58772	0.01121
HG00188	1005957	1.00000	1750419	0.97606	0.00602	0.00182	1.74005	0.01247
NA19819	997789	1.00000	1855770	0.97786	0.00667	0.00211	1.85988	0.01105
HG03126	1083944	1.00000	1730176	0.97726	0.00678	0.00225	1.59619	0.01007
HG01506	1008836	1.00000	1751887	0.97676	0.00617	0.00186	1.73654	0.01251
NA20765	993589	1.00000	1767847	0.97635	0.00825	0.00246	1.77925	0.01286
NA18974	1158559	1.00000	1693758	0.97549	0.00844	0.00256	1.46195	0.00793
HG01247	981953	1.00000	1873148	0.97650	0.00634	0.00189	1.90757	0.01184
HG00704	1127473	1.00000	1623856	0.97490	0.00561	0.00173	1.44026	0.01416
HG00304	1014637	1.00000	1787562	0.97690	0.00637	0.00193	1.76177	0.01154
HG01705	998774	1.00000	1777528	0.97737	0.00622	0.00187	1.77971	0.01247
HG03105	1094118	1.00000	1690448	0.97642	0.00959	0.00336	1.54503	0.01118
HG01504	1000338	1.00000	1761641	0.97647	0.00648	0.00195	1.76105	0.01281
HG00315	1017903	1.00000	1754418	0.97658	0.00774	0.00233	1.72356	0.01187
NA21090	1027972	1.00000	1822193	0.97636	0.00754	0.00225	1.77261	0.01246
HG02852	1070676	1.00000	1674401	0.97798	0.00660	0.00213	1.56387	0.01355
HG00149	1014396	1.00000	1772640	0.97672	0.00589	0.00180	1.74748	0.01147
HG00148	988842	1.00000	1750678	0.97639	0.00574	0.00174	1.77043	0.01294
HG00656	1140068	1.00000	1683204	0.97522	0.00604	0.00183	1.47641	0.01150
HG03969	1044865	1.00000	1835021	0.97724	0.00831	0.00253	1.75623	0.01008
NA18523	1077184	1.00000	1718534	0.97689	0.00582	0.00188	1.59540	0.01119
NA18571	1145682	1.00000	1680372	0.97561	0.00619	0.00192	1.46670	0.01095
HG02334	987722	1.00000	1866747	0.97757	0.00687	0.00213	1.88995	0.01160
NA19001	1143091	1.00000	1691822	0.97585	0.00684	0.00207	1.48004	0.01204
NA20296	984645	1.00000	1827492	0.97810	0.00649	0.00199	1.85599	0.01276
NA20581	1024250	1.00000	1773635	0.97619	0.00722	0.00220	1.73164	0.01099
NA20815	1000232	1.00000	1778378	0.97644	0.00577	0.00176	1.77797	0.01266
HG02642	1083101	1.00000	1696535	0.97619	0.00647	0.00210	1.56637	0.01226
NA20888	1039945	1.00000	1788524	0.97677	0.00640	0.00193	1.71983	0.01106
NA20519	1019965	1.00000	1761420	0.97665	0.00768	0.00242	1.72694	0.01221
HG01121	997094	1.00000	1833639	0.97713	0.00644	0.00195	1.83898	0.01236
HG00272	1049073	1.00000	1783676	0.97643	0.00648	0.00200	1.70024	0.00760
HG02895	1097022	1.00000	1724677	0.97576	0.00665	0.00218	1.57214	0.01015
NA19449	1062362	1.00000	1726108	0.97667	0.00530	0.00169	1.62478	0.01199
NA20852	1007574	1.00000	1794590	0.97720	0.00629	0.00187	1.78110	0.01324
HG01305	983101	1.00000	1889021	0.97722	0.00710	0.00212	1.92149	0.01160
